Country,Population,Birth_Rate,Life_expectancy,Latitude,Longitude,continent,date,total_cases,total_deaths,total_vaccinations,total_tests,new_cases,2022_Population,2020_Population,Rank,Growth_Rate,Area,Density
Senegal,"16,296,364",34.52,67.7,14.497401,-14.452362,Africa,8/9/2021,68012,1495,1360095,689594,433,17316449,16436119,72,1.0261,196722,88.025
Norway,"5,347,896",10.4,82.8,60.472024,8.468946,Europe,8/9/2021,141333,804,5736839,6688366,497,5434319,5379839,120,1.0058,323802,16.7828
Slovenia,"2,087,946",9.4,81,46.151241,14.995463,Europe,8/9/2021,260156,4433,1742922,1405089,47,2119844,2117641,148,1.0002,20273,104.5649
Nepal,"28,608,710",19.89,70.5,28.394857,84.124008,Asia,8/10/2021,720680,10150,7263702,4077046,3194,30547580,29348627,49,1.0171,147181,207.5511
Italy,"60,297,396",7.3,82.9,41.87194,12.56738,Europe,8/10/2021,4406241,128273,72889847,79519533,5624,59037474,59500579,25,0.9966,301336,195.9191
Canada,"36,991,981",10.1,81.9,56.130366,-106.346771,North America,8/10/2021,1447742,26883,51070117,39070051,1416,38454327,37888705,39,1.0078,9984670,3.8513
Bolivia,"11,513,100",21.75,71.2,-16.290154,-63.588653,South America,8/10/2021,478671,18004,4824801,2151678,0,12224110,11936162,80,1.012,1098581,11.1272
Maldives,"530,953",14.2,78.6,3.202778,73.22068,Asia,8/10/2021,78578,222,631716,1260796,114,523787,514438,174,1.0045,300,1745.9567
United Kingdom,"66,834,405",11,81.3,55.378051,-3.435973,Europe,8/10/2021,6127226,130594,86969109,241784810,23314,67508936,67059474,21,1.0034,242900,277.9289
United States,"328,239,523",11.6,78.5,37.09024,-95.712891,North America,8/10/2021,36187828,618041,360532265,504682859,117192,338289857,335942003,3,1.0038,9372610,36.0935
South Africa,"58,558,270",20.51,63.9,-30.559482,22.937506,Africa,8/10/2021,2546762,75201,8811608,15323659,6540,59893885,58801927,24,1.0084,1221037,49.0517
Switzerland,"8,574,832",10,83.6,46.818188,8.227512,Europe,8/10/2021,729024,10802,9214317,8863601,1911,8740472,8638613,101,1.0056,41284,211.7157
Latvia,"1,912,789",10,74.7,56.879635,24.603189,Europe,8/10/2021,139587,2561,1368783,3154744,125,1850651,1897052,151,0.9876,64559,28.666
Brazil,"212,559,417",13.92,75.7,-14.235004,-51.92528,South America,8/10/2021,20220993,565193,156399040,55985277,35462,215313498,213196304,7,1.0046,8515767,25.2841
Zimbabwe,"14,645,468",30.68,61.2,-19.015438,29.154857,Africa,8/10/2021,117258,3950,2973559,1025127,405,16320537,15669666,74,1.0204,390757,41.7665
Greece,"10,716,322",8.1,81.3,39.074208,21.824312,Europe,8/10/2021,521399,13118,10875211,13647803,4614,10384971,10512232,90,0.9942,131990,78.68
Norway,"5,347,896",10.4,82.8,60.472024,8.468946,Europe,8/10/2021,141999,805,5778114,6706765,666,5434319,5379839,120,1.0058,323802,16.7828
Saudi Arabia,"34,268,528",17.8,75,23.885942,45.079162,Asia,8/10/2021,531935,8311,30544436,26095712,0,36408820,35997107,41,1.0128,2149690,16.9368
Trinidad and Tobago,"1,394,973",12.94,73.4,10.691803,-61.222503,North America,8/10/2021,40574,1144,667965,283910,213,1531044,1518147,153,1.0035,5130,298.4491
Romania,"19,356,544",9.6,75.4,45.943161,24.96676,Europe,8/10/2021,1085412,34323,9527454,10804085,312,19659267,19442038,64,1.0171,238391,82.4665
Bosnia and Herzegovina,"3,301,000",8.11,77.3,43.915886,17.679076,Europe,8/10/2021,206476,9694,798422,1090593,159,3233526,3318407,137,0.9886,51209,63.1437
France,"67,059,887",11.3,82.5,46.227638,2.213749,Europe,8/10/2021,6381978,112408,79488647,112276303,27815,64626628,64480053,23,1.0015,551695,117.1419
Namibia,"2,494,530",28.64,63.4,-22.95764,18.49041,Africa,8/10/2021,121507,3204,235057,630083,304,2567012,2489098,145,1.0146,825615,3.1092
Guatemala,"16,604,026",24.56,74.1,15.783471,-90.230759,North America,8/10/2021,394372,10845,2867290,1977755,3254,17843908,17362718,68,1.0134,108889,163.8725
Panama,"4,246,439",18.98,78.3,8.537981,-80.782127,North America,8/10/2021,443718,6918,3182124,3462664,900,4408581,4294396,128,1.0132,75417,58.4561
Indonesia,"270,203,917",18.07,71.5,-0.789275,113.921327,Asia,8/10/2021,3718821,110619,76093131,19177891,32081,275501339,271857970,4,1.0064,1904569,144.6529
Spain,"47,076,781",7.9,83.3,40.463667,-3.74922,Europe,8/10/2021,4643450,82227,59927147,54161455,15680,47558630,47363807,30,1.0015,505992,93.9909
New Zealand,"4,841,000",11.98,81.9,-40.900557,174.885971,Oceania,8/10/2021,2904,26,2298760,2529030,2,5185288,5061133,123,1.0108,270467,19.1716
Thailand,"69,625,582",10.34,76.9,15.870032,100.992541,Asia,8/10/2021,795951,6588,21717954,11175907,19843,71697030,71475664,20,1.0013,513120,139.7276
Georgia,"3,720,382",13.47,73.6,42.315407,43.356892,Asia,8/10/2021,455846,6182,688940,5547411,5697,3744385,3765912,131,0.9964,69700,53.7214
Lithuania,"2,786,844",10,75.7,55.169438,23.881275,Europe,8/10/2021,286943,4433,2721794,4334840,535,2750055,2820267,141,0.9869,65300,42.1142
Croatia,"4,067,500",9,78.1,45.1,15.2,Europe,8/10/2021,365335,8275,3140874,2364164,246,4030358,4096868,130,0.9927,56594,71.2153
Zambia,"17,861,030",36.19,63.5,-13.133897,27.849332,Africa,8/10/2021,200830,3499,503707,2152836,629,20017675,18927715,63,1.028,752612,26.5976
Saint Kitts and Nevis,"52,823",12.6,71.3,17.357822,-62.782998,North America,8/10/2021,620,3,43966,26943,0,47657,47642,211,1.0011,261,182.5939
Chile,"18,952,038",12.43,80,-35.675147,-71.542969,South America,8/10/2021,1624823,36138,26493283,18950183,507,19603733,19300315,65,1.0057,756102,25.9274
Azerbaijan,"10,023,318",14,72.9,40.143105,47.576927,Asia,8/10/2021,354662,5084,5478042,4133796,1736,10358074,10284951,91,1.0044,86600,119.6082
Malta,"502,653",9.2,82.3,35.937496,14.375416,Europe,8/10/2021,34953,428,778936,1122904,51,533286,515357,173,1.0124,316,1687.6139
Albania,"2,854,191",11.78,78.5,41.153332,20.168331,Europe,8/10/2021,134201,2460,1280239,899277,220,2842321,2866849,138,0.9957,28748,98.8702
Serbia,"6,944,975",9.2,75.5,44.016521,21.005859,Europe,8/10/2021,727246,7146,5600945,4767198,792,7221365,7358005,105,0.9897,88361,81.7257
Pakistan,"216,565,318",28.25,67.1,30.375321,69.345116,Asia,8/10/2021,1080360,24085,39712007,16551440,4856,235824862,227196741,5,1.0191,881912,267.4018
Liechtenstein,"38,019",9.9,83,47.1410392,9.520935,Europe,8/10/2021,3222,58,40096,58784,12,39327,38756,216,1.0074,160,245.7937
United Arab Emirates,"9,770,529",10.33,77.8,23.424076,53.847818,Asia,8/10/2021,695619,1982,17197497,68387144,1334,9441129,9287289,97,1.0081,83600,112.9322
Morocco,"36,910,560",18.94,76.5,31.791702,-7.09262,Africa,8/10/2021,711103,10509,26537588,7366151,9778,37457971,36688772,40,1.0103,446550,83.883
Mexico,"126,014,024",17.6,75,23.634501,-102.552784,North America,8/10/2021,2997885,245476,72488230,8707771,19555,127504125,125998302,10,1.0063,1964375,64.9082
Slovenia,"2,087,946",9.4,81,46.151241,14.995463,Europe,8/10/2021,260372,4433,1747810,1407066,216,2119844,2117641,148,1.0002,20273,104.5649
Bahrain,"1,501,635",13.99,77.2,26.0667,50.5577,Asia,8/10/2021,270290,1384,2388089,5599901,129,1472233,1477469,154,1.0061,765,1924.4876
Israel,"9,053,300",20.8,82.8,31.046051,34.851612,Asia,8/10/2021,910569,6571,11941871,20156485,4164,9038309,8757489,98,1.0155,20770,435.1617
Denmark,"5,818,553",10.6,81,56.26392,9.501785,Europe,8/10/2021,325725,2554,7791419,38493636,1004,5882261,5825641,115,1.0048,43094,136.4984
Argentina,"44,938,712",17.02,76.5,-38.416097,-63.616672,South America,8/10/2021,5041487,108165,35247776,20649578,12412,45510318,45036032,33,1.0052,2780400,16.3683
Australia,"25,766,605",12.6,82.7,-25.274398,133.775136,Oceania,8/10/2021,37377,945,14244517,26912157,367,26177413,25670051,55,1.0099,7692024,3.4032
Bangladesh,"167,310,838",18.18,72.3,23.684994,90.356331,Asia,8/10/2021,1376322,23161,19288874,8158633,11164,171186372,167420951,8,1.0108,147570,1160.035
Malaysia,"32,447,385",16.75,76,4.210484,101.975766,Asia,8/10/2021,1299767,11162,25862009,23110055,19991,33938221,33199993,45,1.0109,330803,102.5934
India,"1,366,417,754",17.86,69.4,20.593684,78.96288,Asia,8/10/2021,32036511,429179,519080524,483278545,38353,1417173173,1396387127,2,1.0068,3287590,431.0675
Luxembourg,"645,397",10.3,82.1,49.815273,6.129583,Europe,8/10/2021,74437,825,737829,3337710,42,647599,630399,168,1.0129,2586,250.425
Qatar,"2,832,067",9.54,80.1,25.354826,51.183884,Asia,8/10/2021,228119,601,4012536,919577,220,2695122,2760385,143,1.0026,11586,232.6189
Japan,"126,226,568",7.4,84.2,36.204824,138.252924,Asia,8/10/2021,1056125,15313,105680550,18377746,10733,123951692,125244761,11,0.9947,377930,327.9753
Turkey,"83,429,615",16.03,77.4,38.963745,35.243322,Asia,8/10/2021,5968868,52437,78265217,70352428,26597,85341241,84135428,18,1.0067,783562,108.9145
Ethiopia,"112,078,730",32.34,66.2,9.145,40.489673,Africa,8/10/2021,285413,4440,2291339,3082512,882,123379924,117190911,12,1.0257,1104300,111.7268
Ukraine,"44,385,155",8.7,71.6,48.379433,31.16558,Europe,8/10/2021,2346560,55937,6846399,11559179,1394,39701739,43909666,38,0.912,603500,65.7858
Estonia,"1,331,824",10.9,78.2,58.595272,25.013607,Europe,8/10/2021,135512,1277,1183782,1668256,289,1326062,1329444,156,0.998,45227,29.3201
Uruguay,"3,461,734",13.86,77.8,-32.522779,-55.765835,South America,8/10/2021,382721,5990,4967426,3155530,114,3422794,3429086,133,0.999,181034,18.9069
Paraguay,"7,044,636",20.57,74.1,-23.442503,-58.443832,South America,8/10/2021,455680,15341,3136259,1709677,291,6780744,6618695,109,1.0115,406752,16.6705
Belarus,"9,466,856",9.9,74.2,53.709807,27.953389,Europe,8/10/2021,455281,3551,2541745,7443773,607,9534954,9633740,96,0.9955,207600,45.9295
South Korea,"51,709,098",6.4,82.6,35.907757,127.766922,Asia,8/10/2021,216206,2135,28905452,21643179,2219,51815810,51844690,29,0.9997,100210,517.0722
Cyprus,"1,198,575",10.46,80.8,35.126413,33.429859,Europe,8/10/2021,108150,447,1032223,10684653,446,1251488,1237537,158,1.0059,9251,135.2814
Poland,"37,970,874",10.2,77.6,51.919438,19.145136,Europe,8/10/2021,2884361,75285,35114129,18578623,199,39857145,38428366,37,1.0404,312679,127.4698
Belgium,"11,484,055",10.3,81.6,50.503887,4.469936,Europe,8/10/2021,1143127,25279,15484941,17805836,1748,11655930,11561717,81,1.0038,30528,381.8111
Bulgaria,"6,975,761",8.9,74.9,42.733883,25.48583,Europe,8/10/2021,429628,18288,2114510,3775295,805,6781953,6979175,108,0.9849,110879,61.1654
Colombia,"50,339,443",14.88,77.1,4.570868,-74.297333,South America,8/10/2021,4846955,122768,30883739,23059764,3948,51874024,50930662,28,1.0069,1141748,45.4339
Peru,"32,510,453",17.95,76.5,-9.189967,-75.015152,South America,8/10/2021,2127034,197102,15832498,15898568,1186,34049588,33304756,44,1.0099,1285216,26.4933
Portugal,"10,269,417",8.5,81.3,39.399872,-8.224454,Europe,8/10/2021,990293,17502,13112728,15922777,2232,10270865,10298192,92,0.9981,92090,111.5307
Latvia,"1,912,789",10,74.7,56.879635,24.603189,Europe,8/11/2021,139707,2561,1376326,3162334,120,1850651,1897052,151,0.9876,64559,28.666
Switzerland,"8,574,832",10,83.6,46.818188,8.227512,Europe,8/11/2021,731148,10805,9239153,8882641,2124,8740472,8638613,101,1.0056,41284,211.7157
Ecuador,"17,373,662",19.72,76.8,-1.831239,-78.183406,South America,8/11/2021,493148,31837,14919957,1624890,785,18001000,17588595,67,1.0114,276841,65.0229
Qatar,"2,832,067",9.54,80.1,25.354826,51.183884,Asia,8/11/2021,228346,601,4038555,941539,227,2695122,2760385,143,1.0026,11586,232.6189
Belgium,"11,484,055",10.3,81.6,50.503887,4.469936,Europe,8/11/2021,1145736,25282,15562372,17852734,2609,11655930,11561717,81,1.0038,30528,381.8111
United Arab Emirates,"9,770,529",10.33,77.8,23.424076,53.847818,Asia,8/11/2021,696906,1988,17245815,68705527,1287,9441129,9287289,97,1.0081,83600,112.9322
Bosnia and Herzegovina,"3,301,000",8.11,77.3,43.915886,17.679076,Europe,8/11/2021,206655,9694,865306,1092969,179,3233526,3318407,137,0.9886,51209,63.1437
Indonesia,"270,203,917",18.07,71.5,-0.789275,113.921327,Asia,8/11/2021,3749446,112198,77145224,19313350,30625,275501339,271857970,4,1.0064,1904569,144.6529
France,"67,059,887",11.3,82.5,46.227638,2.213749,Europe,8/11/2021,6413830,112466,80029964,113050519,31852,64626628,64480053,23,1.0015,551695,117.1419
Bangladesh,"167,310,838",18.18,72.3,23.684994,90.356331,Asia,8/11/2021,1386742,23398,19785800,8203063,10420,171186372,167420951,8,1.0108,147570,1160.035
India,"1,366,417,754",17.86,69.4,20.593684,78.96288,Asia,8/11/2021,32077706,429669,523671019,485056507,41195,1417173173,1396387127,2,1.0068,3287590,431.0675
Greece,"10,716,322",8.1,81.3,39.074208,21.824312,Europe,8/11/2021,524871,13138,10906296,13735872,3472,10384971,10512232,90,0.9942,131990,78.68
Georgia,"3,720,382",13.47,73.6,42.315407,43.356892,Asia,8/11/2021,461198,6230,715919,5597841,5352,3744385,3765912,131,0.9964,69700,53.7214
Panama,"4,246,439",18.98,78.3,8.537981,-80.782127,North America,8/11/2021,444695,6924,3217064,3474388,977,4408581,4294396,128,1.0132,75417,58.4561
Norway,"5,347,896",10.4,82.8,60.472024,8.468946,Europe,8/11/2021,142321,807,5881583,6725538,322,5434319,5379839,120,1.0058,323802,16.7828
Croatia,"4,067,500",9,78.1,45.1,15.2,Europe,8/11/2021,365716,8275,3148900,2372235,381,4030358,4096868,130,0.9927,56594,71.2153
Pakistan,"216,565,318",28.25,67.1,30.375321,69.345116,Asia,8/11/2021,1085294,24187,40664110,16616130,4934,235824862,227196741,5,1.0191,881912,267.4018
Chile,"18,952,038",12.43,80,-35.675147,-71.542969,South America,8/11/2021,1625467,36157,26684176,18983026,644,19603733,19300315,65,1.0057,756102,25.9274
Colombia,"50,339,443",14.88,77.1,4.570868,-74.297333,South America,8/11/2021,4852323,122953,31149291,23118667,5368,51874024,50930662,28,1.0069,1141748,45.4339
Paraguay,"7,044,636",20.57,74.1,-23.442503,-58.443832,South America,8/11/2021,456064,15363,3242292,1712947,384,6780744,6618695,109,1.0115,406752,16.6705
Italy,"60,297,396",7.3,82.9,41.87194,12.56738,Europe,8/11/2021,4413162,128304,73248985,79749572,6921,59037474,59500579,25,0.9966,301336,195.9191
Philippines,"108,116,615",20.55,71.1,12.879721,121.774017,Asia,8/11/2021,1688040,29374,26127502,16440692,11884,115559009,112190977,13,1.0147,342353,337.5434
Bolivia,"11,513,100",21.75,71.2,-16.290154,-63.588653,South America,8/11/2021,480229,18109,4879099,2160528,1558,12224110,11936162,80,1.012,1098581,11.1272
United Kingdom,"66,834,405",11,81.3,55.378051,-3.435973,Europe,8/11/2021,6156530,130698,87184438,242647633,29304,67508936,67059474,21,1.0034,242900,277.9289
Peru,"32,510,453",17.95,76.5,-9.189967,-75.015152,South America,8/11/2021,2128516,197146,15952688,15948211,1482,34049588,33304756,44,1.0099,1285216,26.4933
Namibia,"2,494,530",28.64,63.4,-22.95764,18.49041,Africa,8/11/2021,121603,3226,244880,631650,96,2567012,2489098,145,1.0146,825615,3.1092
South Korea,"51,709,098",6.4,82.6,35.907757,127.766922,Asia,8/11/2021,218192,2138,29249688,21785344,1986,51815810,51844690,29,0.9997,100210,517.0722
Turkey,"83,429,615",16.03,77.4,38.963745,35.243322,Asia,8/11/2021,5996224,52565,79639120,70630691,27356,85341241,84135428,18,1.0067,783562,108.9145
Nepal,"28,608,710",19.89,70.5,28.394857,84.124008,Asia,8/11/2021,723296,10180,7458913,4093702,2616,30547580,29348627,49,1.0171,147181,207.5511
Denmark,"5,818,553",10.6,81,56.26392,9.501785,Europe,8/11/2021,326887,2554,7855179,38547972,1162,5882261,5825641,115,1.0048,43094,136.4984
Zambia,"17,861,030",36.19,63.5,-13.133897,27.849332,Africa,8/11/2021,201342,3509,511417,2160757,512,20017675,18927715,63,1.028,752612,26.5976
Saudi Arabia,"34,268,528",17.8,75,23.885942,45.079162,Asia,8/11/2021,531935,8311,30901898,26180818,0,36408820,35997107,41,1.0128,2149690,16.9368
United States,"328,239,523",11.6,78.5,37.09024,-95.712891,North America,8/11/2021,36340798,618820,361300752,506212788,152970,338289857,335942003,3,1.0038,9372610,36.0935
Canada,"36,991,981",10.1,81.9,56.130366,-106.346771,North America,8/11/2021,1449822,26886,51207067,39125185,2080,38454327,37888705,39,1.0078,9984670,3.8513
Maldives,"530,953",14.2,78.6,3.202778,73.22068,Asia,8/11/2021,78690,222,633914,1266832,112,523787,514438,174,1.0045,300,1745.9567
Poland,"37,970,874",10.2,77.6,51.919438,19.145136,Europe,8/11/2021,2884557,75289,35189762,18619713,196,39857145,38428366,37,1.0404,312679,127.4698
New Zealand,"4,841,000",11.98,81.9,-40.900557,174.885971,Oceania,8/11/2021,2913,26,2347753,2535316,9,5185288,5061133,123,1.0108,270467,19.1716
Israel,"9,053,300",20.8,82.8,31.046051,34.851612,Asia,8/11/2021,918237,6587,12013073,20295314,7668,9038309,8757489,98,1.0155,20770,435.1617
Slovenia,"2,087,946",9.4,81,46.151241,14.995463,Europe,8/11/2021,260619,4433,1754515,1408897,247,2119844,2117641,148,1.0002,20273,104.5649
Mexico,"126,014,024",17.6,75,23.634501,-102.552784,North America,8/11/2021,3020596,246203,72986350,8767730,22711,127504125,125998302,10,1.0063,1964375,64.9082
Thailand,"69,625,582",10.34,76.9,15.870032,100.992541,Asia,8/11/2021,816989,6795,22288819,11242758,21038,71697030,71475664,20,1.0013,513120,139.7276
Ethiopia,"112,078,730",32.34,66.2,9.145,40.489673,Africa,8/11/2021,286286,4450,2297485,3089301,873,123379924,117190911,12,1.0257,1104300,111.7268
Spain,"47,076,781",7.9,83.3,40.463667,-3.74922,Europe,8/11/2021,4660473,82320,60449774,54322061,17023,47558630,47363807,30,1.0015,505992,93.9909
Estonia,"1,331,824",10.9,78.2,58.595272,25.013607,Europe,8/11/2021,135856,1279,1189512,1674266,344,1326062,1329444,156,0.998,45227,29.3201
Uruguay,"3,461,734",13.86,77.8,-32.522779,-55.765835,South America,8/11/2021,382873,5991,4990314,3166478,152,3422794,3429086,133,0.999,181034,18.9069
Trinidad and Tobago,"1,394,973",12.94,73.4,10.691803,-61.222503,North America,8/11/2021,40889,1151,687944,285006,315,1531044,1518147,153,1.0035,5130,298.4491
Australia,"25,766,605",12.6,82.7,-25.274398,133.775136,Oceania,8/11/2021,37749,947,14507481,27118125,372,26177413,25670051,55,1.0099,7692024,3.4032
Lithuania,"2,786,844",10,75.7,55.169438,23.881275,Europe,8/11/2021,287569,4435,2739973,4350900,626,2750055,2820267,141,0.9869,65300,42.1142
Serbia,"6,944,975",9.2,75.5,44.016521,21.005859,Europe,8/11/2021,728167,7151,5609331,4778427,921,7221365,7358005,105,0.9897,88361,81.7257
Cyprus,"1,198,575",10.46,80.8,35.126413,33.429859,Europe,8/11/2021,108723,450,1036664,10738902,573,1251488,1237537,158,1.0059,9251,135.2814
Malta,"502,653",9.2,82.3,35.937496,14.375416,Europe,8/11/2021,35040,429,780770,1126370,87,533286,515357,173,1.0124,316,1687.6139
Ukraine,"44,385,155",8.7,71.6,48.379433,31.16558,Europe,8/11/2021,2348295,55977,7008448,11582812,1735,39701739,43909666,38,0.912,603500,65.7858
Zimbabwe,"14,645,468",30.68,61.2,-19.015438,29.154857,Africa,8/11/2021,117954,3991,3017341,1031309,696,16320537,15669666,74,1.0204,390757,41.7665
Belize,"390,353",20.79,74.5,17.189877,-88.49765,North America,8/11/2021,14672,344,202797,194029,94,405272,394921,177,1.0131,22966,17.6466
Portugal,"10,269,417",8.5,81.3,39.399872,-8.224454,Europe,8/11/2021,993241,17514,13213532,15976242,2948,10270865,10298192,92,0.9981,92090,111.5307
Luxembourg,"645,397",10.3,82.1,49.815273,6.129583,Europe,8/11/2021,74498,827,740016,3340997,61,647599,630399,168,1.0129,2586,250.425
Morocco,"36,910,560",18.94,76.5,31.791702,-7.09262,Africa,8/11/2021,720256,10607,26952946,7402593,9153,37457971,36688772,40,1.0103,446550,83.883
Japan,"126,226,568",7.4,84.2,36.204824,138.252924,Asia,8/11/2021,1072153,15333,107081571,18506602,16028,123951692,125244761,11,0.9947,377930,327.9753
Malaysia,"32,447,385",16.75,76,4.210484,101.975766,Asia,8/11/2021,1320547,11373,26381813,23280547,20780,33938221,33199993,45,1.0109,330803,102.5934
Liechtenstein,"38,019",9.9,83,47.1410392,9.520935,Europe,8/11/2021,3232,58,40410,58943,10,39327,38756,216,1.0074,160,245.7937
Guatemala,"16,604,026",24.56,74.1,15.783471,-90.230759,North America,8/12/2021,403348,10960,3066401,2002039,4358,17843908,17362718,68,1.0134,108889,163.8725
South Africa,"58,558,270",20.51,63.9,-30.559482,22.937506,Africa,8/12/2021,2568511,76247,9185756,15426667,14271,59893885,58801927,24,1.0084,1221037,49.0517
Chile,"18,952,038",12.43,80,-35.675147,-71.542969,South America,8/12/2021,1626595,36243,26855813,19048353,1128,19603733,19300315,65,1.0057,756102,25.9274
Uruguay,"3,461,734",13.86,77.8,-32.522779,-55.765835,South America,8/12/2021,382997,5996,5011966,3177037,124,3422794,3429086,133,0.999,181034,18.9069
